Text,Date
Presiden Prabowo Subianto berencana meluncurkan insentif baru agar masyarakat tidak lagi menyimpan dolar di luar negeri. Hal ini diungkapkan Menteri Keuangan Purbaya Yudhi Sadewa usai rapat terbatas di Istana Negara Jumat (19/9/2025). Gimana menurut kamu soal ini? Selalu https://t.co/1r0KNXh1Zn,Fri Sep 19 14:26:48 +0000 2025
@Urrangawak Purbaya ngetop karena omongannya padahal hasil kerjanya belum berbuah apa-apa. Ini bisa jadi Boomerang bagi dia sendiri bila gagal.,Fri Sep 19 14:20:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyampaikan akan memberikan tambahan anggaran kepada daerah-daerah untuk mengurangi keresahan masyarakat. Menurutnya tidak ada gunanya menghemat uang jika terjadi keributan di berbagai tempat. Jadi enggak ada gunanya menghemat uang kalau https://t.co/oBsj4hptFX,Fri Sep 19 14:12:57 +0000 2025
@NgkongRoses Purbaya ngetop karena omongannya padahal hasil kerjanya belum berbuah apa-apa. Ini bisa jadi Boomerang bagi dia sendiri bila gagal.,Fri Sep 19 14:12:20 +0000 2025
𝐌𝐨𝐦𝐞𝐧 𝐌𝐞𝐧𝐤𝐞𝐮 𝐏𝐮𝐫𝐛𝐚𝐲𝐚 𝐍𝐲𝐚𝐦𝐚𝐫 𝐉𝐚𝐝𝐢 𝐖𝐚𝐫𝐠𝐚 𝐁𝐢𝐚𝐬𝐚 𝐍𝐠𝐞𝐭𝐞𝐬 𝐊𝐫𝐢𝐧𝐠 𝐏𝐚𝐣𝐚𝐤 𝐓𝐚𝐧𝐲𝐚 𝐒𝐨𝐚𝐥 𝐂𝐨𝐫𝐞𝐭𝐚𝐱. Menteri Keuangan Purbaya Yudhi Sadewa melakukan inspeksi mendadak terhadap operasional pelayanan publik di Direktorat https://t.co/D9yBPJHvPc,Fri Sep 19 14:04:51 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan bahwa Transfer ke Daerah (TKD) tahun 2026 yang naik menjadi Rp692 triliun harus benar-benar dibelanjakan. Ia bahkan menekankan pemerintah pusat akan memaksa sekaligus memonitor agar belanja daerah tidak lagi molor supaya https://t.co/gK8LYfws3o,Fri Sep 19 14:03:11 +0000 2025
𝐌𝐞𝐧𝐤𝐞𝐮 𝐏𝐮𝐫𝐛𝐚𝐲𝐚 𝐎𝐩𝐭𝐢𝐦𝐢𝐬 𝐑𝐩 𝟐𝟎𝟎 𝐓𝐫𝐢𝐥𝐢𝐮𝐧 𝐃𝐢𝐬𝐢𝐦𝐩𝐚𝐧 𝐊𝐞 𝐏𝐞𝐫𝐛𝐚𝐧𝐤𝐚𝐧 𝐁𝐢𝐬𝐚 𝐓𝐮𝐫𝐮𝐧𝐤𝐚𝐧 𝐁𝐮𝐧𝐠𝐚 𝐏𝐢𝐧𝐣𝐚𝐦𝐚𝐧 Menteri Keuangan Purbaya Yudhi Sadewa menyatakan optimistis bahwa kebijakan penambahan likuiditas sebesar Rp200 https://t.co/VsOLfSq4Qs,Fri Sep 19 13:48:02 +0000 2025
JAKARTA Putri sulung Presiden RI ke-2 Soeharto Siti Hardiyanti Hastuti Rukmana atau yang lebih dikenal sebagai Tutut Soeharto resmi mengajukan gugatan hukum terhadap Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa ke Pengadilan Tata Usaha Negara (PTUN) Jakarta. https://t.co/W5YDIJGWpr,Fri Sep 19 13:28:00 +0000 2025
Kenapa dan Terkait Apa Tutut Soeharto Gugat Menkeu Purbaya ke PTUN Jakarta? Siti Hardiyanti Hastuti Rukmana alias Tutut Soeharto menggugat Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa ke Pengadilan Tata Usaha Negara (PTUN) Jakarta. https://t.co/yPChzMGZDj,Fri Sep 19 13:00:16 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa bakal menarik kembali anggaran belanja kementerian/lembaga yang tak terserap. Semua kementerian/lembaga bakal disisir termasuk anggaran program makan bergizi gratis (MBG). https://t.co/lvJAgWbeYJ,Fri Sep 19 13:00:02 +0000 2025
Rocky Gerung Balas Menohok Roasting Menkeu Purbaya: Dia Fungsinya Setara Kasir Pengamat politik Rocky Gerung langsung membalas roasting dari Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. https://t.co/wxx9muNt4t,Fri Sep 19 12:59:28 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan akan mengalihkan anggaran program Makan Bergizi Gratis (MBG) ke bantuan sosial berupa beras 10 kilogram jika hingga akhir Oktober 2025 belum terserap. Ia menyebut langkah ini bukan teguran melainkan dukungan bagi Badan Gizi https://t.co/F5xG9t6VHL,Fri Sep 19 12:52:34 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa heran dengan cukai yang rata-rata dikenakan kepada produk hasil tembakau atau rokok rata-rata mencapai 57 persen. Menurut dia jumlah itu terlalu tinggi. Ada cara mengambil kebijakan yang agak aneh untuk saya. Saya tanya kan cukai https://t.co/cOStg7rGZj,Fri Sep 19 12:40:37 +0000 2025
https://t.co/WvTeSElM8g Menteri Keuangan Purbaya Yudhi Sadewa mengakus kesal dengan standar ganda yang dibuat asing.,Fri Sep 19 12:38:42 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan bakal mengalihkan anggaran program Makan Bergizi Gratis (MBG) ke program lain termasuk program bantuan pangan beras 10 kg jika tidak terserap dengan baik. Baca di sini: https://t.co/cZrKJ9hZwT / #PurbayaYudhiSadewa https://t.co/x91I6zQ57K,Fri Sep 19 12:07:27 +0000 2025
@BosPurwa Bedakan antara kredit konsumsi dan kredit produktif. Menkeu menggerakkan uang utk mengaktifkan sektor riil. Beda dampaknya atuh. Terbukti meskipun Ara sdh duluan tapi tidak mampu menggerakkan pasar sementara Purbaya baru beberapa hari buat kebijakan pasar lsg merespon positif.,Fri Sep 19 11:48:05 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memberi sinyal tidak mendukung rencana penerapan kembali program pengampunan pajak (tax amnesty). Padahal Rancangan Undang-Undang (RUU) Pengampunan Pajak telah masuk dalam Program Legislasi Nasional (Prolegnas) Prioritas 2025. https://t.co/zE4cU8ce1a,Fri Sep 19 11:38:40 +0000 2025
Menteri Sekretaris Negara (Mensesneg) yang juga Juru Bicara Presiden RI Prasetyo Hadi mengatakan Presiden Prabowo sangat setuju dengan kebijakan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang ingin mencermati dan menarik kembali anggaran yang belum maksimal dibelanjakan https://t.co/ZrYz0r2npU,Fri Sep 19 11:37:19 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa heran dengan cukai yang rata-rata dikenakan kepada produk hasil tembakau atau rokok rata-rata mencapai 57 persen. Menurut dia jumlah itu terlalu tinggi. Ada cara mengambil kebijakan yang agak aneh untuk saya. Saya tanya kan cukai https://t.co/7Acbl8qvFw,Fri Sep 19 11:26:00 +0000 2025
Purbaya mengatakan ingin merasakan pelayanan DJP setelah mendapat laporan yang bagus-bagus dari anak buahnya. Ia merasa telah dibohongi karena sebetulnya masih ada wajib pajak yang mengeluhkan.,Fri Sep 19 11:23:11 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa tegas menolak rencana penerapan program pengampunan pajak atau tax amnesty jilid III. Kebijakan itu dinilai berpotensi merusak kredibilitas pemerintah dalam penegakan pajak.,Fri Sep 19 11:14:29 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa menegaskan pemerintah tidak akan menoleransi praktik korupsi termasuk adanya potensi kredit fiktif dalam penyaluran dana Rp200 triliun ke lima bank anggota Himpunan Bank Milik Negara (Himbara). Baca selengkapnya: https://t.co/2fwHuJvSk5,Fri Sep 19 11:09:36 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa menegaskan pemerintah tidak akan menoleransi praktik korupsi termasuk adanya potensi kredit fiktif dalam penyaluran dana Rp200 triliun ke lima bank anggota Himpunan Bank Milik Negara (Himbara). https://t.co/K8UvegqhI4,Fri Sep 19 11:03:31 +0000 2025
Siapa Purbaya Yudhi Sadewa Dan Berapa Kekayaannya? https://t.co/ulam06mRZr,Fri Sep 19 11:00:34 +0000 2025
https://t.co/nNqbwAqxaY - Menteri Keuangan Purbaya Yudhi Sadewa baru saja memindahkan dana pemerintah sebesar Rp200 triliun dari BI ke Bank Himbara. Tujuan pemindahan uang itu diharapkan untuk menggerakkan perekonomian Indonesia melalui skema perbankan. https://t.co/4BhNUxtPVw,Fri Sep 19 11:00:00 +0000 2025
Menkeu Purbaya Yudhi Sadewa menolak Tax Amnesty Jilid III di Prolegnas 2025 karena berpotensi merusak kepatuhan pajak dan menilai fokus sebaiknya pada penegakan aturan yang ada. Simak selengkapnya: https://t.co/Tm6yK6GASK https://t.co/St0WocyBwP,Fri Sep 19 10:58:23 +0000 2025
Viral di media sosial sebuah video unggahan akun TikTok resmi Ditjen Pajak RI yang menggambarkan Menteri Keuangan RI Purbaya Yudhi Sadewa yang tengah berkomunikasi dengan CS Kring Pajak. Saat sedang berkomunikasi Menkeu Purbaya menyamar seolah-olah menjadi warga yang ingin https://t.co/FFAtUwQtnW,Fri Sep 19 10:51:39 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menguji layanan Kring Pajak DJP lewat telepon mendadak untuk memastikan keandalan sistem contact center bagi wajib pajak. #menterikeuangan #kringpajakdjp #purbayayudhisadewa https://t.co/9mSschgWss https://t.co/vbB5NDOZxo,Fri Sep 19 10:51:06 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa akan merealokasi anggaran belanja pemerintah yang masih belum terserap termasuk juga anggaran program makan bergizi gratis (MBG). Baca di sini: https://t.co/tQC8Fpv98j ~TA #Purbaya #MakanBergiziGratis #MBG https://t.co/CVF2gJcStm,Fri Sep 19 10:48:22 +0000 2025
@Mosan178644 @BosPurwa @PurbayaYudhi Langkah singkat amnesti aset di bawah Menteri Keuangan Purbaya Yudhi Sadewa (rencana 2025): 1. Deklarasikan aset tersembunyi ke otoritas pajak. 2. Bayar tebusan dengan tarif pajak rendah (mirip program sebelumnya 2-18%). 3. Repatriasi aset jika berada di luar negeri. Sisi,Fri Sep 19 10:37:29 +0000 2025
 Menkeu Nyamar Jadi Warga Biasa! Menteri Keuangan Purbaya Yudhi Sadewa diam-diam uji layanan Kring Pajak dengan menyamar sebagai warga biasa. Ia menanyakan soal sistem terbaru Core Tax (PSIAP) untuk memastikan pelayanan publik benar-benar ramah dan informatif. https://t.co/SnMvPBmInO,Fri Sep 19 10:30:37 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menilai kebijakan cukai hasil tembakau yang diberlakukan sebelum masa jabatannya menyimpan kejanggalan. Menurutnya tarif rata-rata cukai rokok yang mencapai 57 persen justru merugikan industri dalam negeri dan menekan tenaga kerja. . Ada https://t.co/XC6n5JrlQP,Fri Sep 19 10:19:34 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menilai kebijakan cukai rokok sebelumnya terlalu tinggi dan tanpa mitigasi. Ia janji bakal melindungi pasar domestik sambil pertimbangkan revisi tarif. https://t.co/GVOo86sO89 https://t.co/7IUDRMWEdS,Fri Sep 19 10:15:57 +0000 2025
Menkeu Purbaya Akui Ada Potensi Kredit Fiktif dari Penempatan SAL Rp200 T Menteri Keuangan Purbaya Yudhi Sadewa menyadari ada potensi kredit fiktif setelah pemerintah memutuskan mengalihkan bagian Saldo Anggaran Lebih (SAL) sebesar Rp200 triliun ke Himbara. Dana tersebut https://t.co/pXGct8ByoX,Fri Sep 19 10:13:42 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa melakukan sidak di DJP menilai pelayanan pajak. https://t.co/6TNN3SBSck,Fri Sep 19 10:06:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengakui adanya potensi korupsi dari penempatan dana Rp200 triliun di perbankan. Ia merujuk pada wanti-wanti KPK yang sebelumnya mengingatkan risiko tersebut. Namun Purbaya ragu bank besar akan melakukan kredit fiktif. Ia pun menilai bank https://t.co/WlRvFCgkwx,Fri Sep 19 09:59:04 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menolak wacana Tax Amnesty Jilid III yang diajukan masuk Prolegnas 2025.,Fri Sep 19 09:44:08 +0000 2025
Di balik sosok Purbaya Yudhi Sadewa Menteri Keuangan RI baru ada seorang pendamping yang turut curi perhatian publik: Ida Yulidina. Baca selengkapnya https://t.co/AyntXsKGiM ~AM #IdaYulidina #IstriMenkeu #Purbaya https://t.co/byGsT2x6rU,Fri Sep 19 09:42:04 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menolak program pengampunan pajak (tax amnesty) diberlakukan kembali. Baca di sini: https://t.co/ehiU5FR1bI ~TA #Purbaya #TaxAmnesty https://t.co/C6xbugrXmL,Fri Sep 19 09:35:39 +0000 2025
Faujia Helga menyatakan dukungan penuh terhadap penunjukan Purbaya Yudhi Sadewa sebagai menteri keuangan RI oleh Presiden Prabowo.fraksi Demokrat menyambut baik langkah tersebut dgn harapan mampu menjaga keseimbangan fiskal &amp; moneter dalam rangka mencapai visi Indonesia Emas 2045 https://t.co/PBTpAVYwB2,Fri Sep 19 09:21:20 +0000 2025
Ara itu jokower garis keras. Itu kenapa dia keluar dr pdip. Si qodari puja puji ara depan publik. Dan menurunkan nilai purbaya. Purbaya sempat puji sby lbh bagus dr jokowi. Prabowo terlalu dungu kalo pelihara qodari.,Fri Sep 19 09:16:10 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menolak tax amnesty jilid III khawatir merusak kredibilitas pajak. https://t.co/fwFdJsIazK,Fri Sep 19 09:16:00 +0000 2025
*The Devil is in The Detail: Daya Ungkit Rp 200 Triliun dari Purbaya Yudhi Sadewa* Oleh: Andre Vincent Wenas https://t.co/M0UkFRdan8,Fri Sep 19 09:00:32 +0000 2025
Putri presiden Indonesia ke-2 Soeharto Siti Hardiyanti Hastuti Rukmana alias Tutut Soeharto melayangkan gugatan kepada Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. https://t.co/S68sHOxv8U,Fri Sep 19 09:00:03 +0000 2025
The Devil is in The Detail: Daya Ungkit Rp 200 Triliun dari Purbaya Yudhi Sadewa https://t.co/M0UkFRdan8,Fri Sep 19 08:59:16 +0000 2025
The Devil is in The Detail: Daya Ungkit Rp 200 Triliun dari Purbaya Yudhi Sadewa https://t.co/riSjl7yCq3,Fri Sep 19 08:51:50 +0000 2025
Kepala Staf Kepresidenan M. Qodari sempat menyinggung gaya kepemimpinan Menteri Keuangan Purbaya Yudhi Sadewa yang disebutnya koboi . Menurutnya Purbaya membawa warna baru dalam kebijakan fiskal. Ia mengibaratkan Purbaya kini mendorong agar ekonomi Indonesia menginjak https://t.co/RI8FE8N0ed,Fri Sep 19 08:49:40 +0000 2025
𝐃𝐢𝐭𝐚𝐧𝐲𝐚 𝐌𝐚𝐬𝐚 𝐃𝐞𝐩𝐚𝐧 𝐑𝐈 𝐌𝐞𝐧𝐤𝐞𝐮 𝐏𝐮𝐫𝐛𝐚𝐲𝐚: 𝐃𝐞𝐧𝐠𝐚𝐧 𝐊𝐞𝐛𝐢𝐣𝐚𝐤𝐚𝐧 𝐁𝐚𝐫𝐮 𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚 𝐀𝐤𝐚𝐧 𝐓𝐞𝐫𝐚𝐧𝐠 𝐆𝐞𝐧 𝐙 𝐉𝐚𝐧𝐠𝐚𝐧 𝐊𝐡𝐚𝐰𝐚𝐭𝐢𝐫 Menteri Keuangan Purbaya Yudhi Sadewa optimis soal masa depan Indonesia. Ia https://t.co/iWxnCPTFUU,Fri Sep 19 08:43:48 +0000 2025
Kaji Struktur Cukai Rokok Menteri Keuangan Purbaya Yudhi Sadewa Sinyalir Adanya Permainan Distribusi Pita Cukai https://t.co/4bxP2wBafn,Fri Sep 19 08:32:43 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengakui adanya potensi tindak pidana korupsi dalam penyaluran dana pemerintah sebesar Rp 200 triliun ke perbankan milik negara. &gt;Jika tau ada resiko &amp; potensi adanya korupsi dalam penyaluran dana kenapa dipaksakan? https://t.co/UEmrmVTy3z https://t.co/iDzDSZZzkC,Fri Sep 19 08:25:34 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyatakan tidak setuju dengan rencana pengampunan pajak atau tax amnesty jilid III. Purbaya menilai terlalu banyak menggelar tax amnesty justru berpengaruh buruk. Ia khawatir masyarakat justru terbiasa melanggar aturan pajak. Itu https://t.co/KDTdiZvDs8,Fri Sep 19 08:09:44 +0000 2025
Plt Deputi Penindakan &amp; Eksekusi KPK Asep Guntur Rahayu mengingatkan risiko korupsi seperti kredit fiktif menegaskan siap lakukan pengawasan ketat agar stimulus tak diselewengkan Sebelumnya Menkeu Purbaya Yudhi Sadewa membuat kebijakan untuk mengucurkan dana pemerintah sebesar https://t.co/BZz2Vky9PC,Fri Sep 19 07:50:00 +0000 2025
@chanany83772 @BosPurwa U pikir jokowi bener ga boleh di kritik?? U pikir menteri purbaya ga boleh dikritik?,Fri Sep 19 04:56:15 +0000 2025
Ada potensi korupsi yang dikhawatirkan bisa timbul pada gebrakan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa itu. Pada konferensi pers Kamis (18/9/2025) Pelaksana Tugas (Plt) Deputi Penindakan dan Eksekusi KPK Asep Guntur Rahayu awalnya menjelaskan modus perkara korupsi...,Sat Sep 20 23:47:49 +0000 2025
Menkeu Purbaya yudhi sadewa menyatakan kebijakan pengampunan pajak atau tax amnesty tidak lagi dilakukan berulang. Menurutnya kebijakan tersebut akan memberikan insentif kibul2 serta akan memberikan sinyal ke para pembayar pajak bahwa boleh melanggar nanti ke depan jika ada https://t.co/skclTGT8jz,Sat Sep 20 23:28:51 +0000 2025
@wibisonoys @PurbayaYudhi Terima kasih atas mention-nya! Setuju pendekatan tegas seperti yang dilakukan Menkeu Purbaya Yudhi Sadewa dalam mengalihkan anggaran MBG ke bantuan beras bisa jadi langkah efektif atasi isu korupsi dan ketidakefisienan. Semoga programnya sukses dan transparan.,Sat Sep 20 22:15:27 +0000 2025
@AnotherJakartan @InsanRahmat2 @BosPurwa Ya pernyataan Menteri Keuangan Purbaya Yudhi Sadewa tentang peluang penurunan cukai rokok karena terlalu tinggi (57%) dan dampaknya pada industri memang benar berdasarkan berita terkini. Namun klaim biaya klaim kanker paru akibat rokok mencapai 600 triliun rupiah tidak akurat;,Sat Sep 20 20:02:46 +0000 2025
The Devil is in The Detail: Daya Ungkit Rp 200 Triliun dari Purbaya Yudhi Sadewa - Oleh: Andre Vincent Wenas https://t.co/1lCx1x4vrS,Sat Sep 20 19:34:48 +0000 2025
@abu_waras Biasa saja...anda saja yang terlalu lebay. Tidak ada manusia yang sempurna. Biar bagaimanapun beliau punya jasa buat bangsa ini. Kalau hanya bisa nonton lebih baik diam. Semoga pak Purbaya Yudhi Sadewa bisa membawa keuangan negara lebih baik dari sebelumnya.,Sat Sep 20 17:54:44 +0000 2025
Presiden Prabowo kembali rombak kabinet tunjuk nama baru termasuk Purbaya Yudhi Sadewa sebagai Menkeu. Simak daftar lengkap menteri baru di bawah ini. https://t.co/59wIVq7VUa,Sat Sep 20 17:53:51 +0000 2025
@FergusonWawan @AlphaTrader_id Sepertinya itu saham di sektor banking seperti BACA atau sejenisnya yang berpotensi terdampak kebijakan likuiditas Menkeu baru Purbaya Yudhi Sadewa. Chart menunjukkan pola reversal dengan target sekitar 180 dan 320. Cek detail di Telegram channel author untuk konfirmasi.,Sat Sep 20 16:59:55 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menilai lewat kebijakan tax amnesty insentif justru diberikan kepada pengemplang pajak. Baca di sini: https://t.co/OwLe2VlHdg / #PurbayaYudhiSadewa #TaxAmnesty https://t.co/wNtaiU6rKn,Sat Sep 20 14:53:23 +0000 2025
Purbaya Mendadak Telepon Kring Pajak Singgung Kayaknya Dikibuli Menteri Keuangan Purbaya Yudhi Sadewa melakukan inspeksi mendadak (sidak) terhadap operasional pelayanan publik Direktorat Jenderal Pajak (DJP). Ia melakukan panggilan ke sistem contact center Kring Pajak. https://t.co/BJeJuZ1ses,Sat Sep 20 14:53:17 +0000 2025
@qinkqonk @Puthutea Menteri Keuangan Purbaya Yudhi Sadewa merasa dikibuli anak buahnya di DJP setelah telpon mendadak ke Kring Pajak (1500200). Dia tanya kesiapan sistem dijawab bagus tapi curiga karena wajib pajak bilang coretax masih lambat. Purbaya janji cek lebih lanjut dan kritik sikap asal,Sat Sep 20 14:34:29 +0000 2025
Kenapa dan Terkait Apa Tutut Soeharto Gugat Menkeu Purbaya ke PTUN Jakarta? Siti Hardiyanti Hastuti Rukmana alias Tutut Soeharto menggugat Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa ke Pengadilan Tata Usaha Negara (PTUN) Jakarta. https://t.co/aQArjrqTPM,Sat Sep 20 13:40:40 +0000 2025
Rocky Gerung Balas Menohok Roasting Menkeu Purbaya: Dia Fungsinya Setara Kasir Pengamat politik Rocky Gerung langsung membalas roasting dari Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. https://t.co/9DW7hg5AMi,Sat Sep 20 13:40:01 +0000 2025
𝐌𝐞𝐧𝐤𝐞𝐮 𝐏𝐮𝐫𝐛𝐚𝐲𝐚 𝐊𝐚𝐠𝐞𝐭 𝐓𝐚𝐫𝐢𝐟 𝐂𝐮𝐤𝐚𝐢 𝐑𝐨𝐤𝐨𝐤 𝟓𝟕%: 𝐖𝐚𝐡 𝐓𝐢𝐧𝐠𝐠𝐢 𝐀𝐦𝐚𝐭 𝐅𝐢𝐫𝐚𝐮𝐧 𝐋𝐮! Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyoroti tingginya tarif cukai rokok yang saat ini mencapai 57 persen. Ia mengaku sempat heran dengan https://t.co/EZwBq2r3SX,Sat Sep 20 13:35:24 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengatakan akan mengajak Presiden Prabowo Subianto untuk berpatroli ke kementerian-kementerian yang memiliki anggaran besar tapi penyerapannya belum optimal. https://t.co/MYNi7FW2J2,Sat Sep 20 13:29:59 +0000 2025
Prabowo Tarik Dolar Pulang Kampung! Presiden RI Prabowo Subianto menginstruksikan Menkeu Purbaya Yudhi Sadewa untuk menyiapkan kebijakan penarikan dolar milik masyarakat Indonesia di luar negeri agar masuk ke dalam negeri. Langkah ini akan ditempuh dengan skema berbasis https://t.co/CBSTqMmt9Z,Sat Sep 20 13:15:49 +0000 2025
@wibisonoys @Subur0204 @PurbayaYudhi Menkeu Purbaya Yudhi Sadewa baru dilantik 8 September 2025 menggantikan Sri Mulyani. Dia optimis soal pertumbuhan ekonomi lewat tapi janji cowboy style -nya perlu bukti nyata. Dalam 3 bulan kita lihat apakah target seperti IHSG naik terwujud. Jika tak pergantian bisa jadi,Sat Sep 20 13:04:17 +0000 2025
Menkeu Purbaya Yudhi Sadewa beri semangat untuk Gen Z agar tidak takut menghadapi masa depan. Ia menegaskan bahwa Indonesia akan melangkah menuju arah yang lebih terang. #BlockNews #GenZ #EkonomiIndonesia #PurbayaYudhiSadewa #IndonesiaMaju https://t.co/zH5i4sQlKc,Sat Sep 20 12:33:22 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyoroti soal industri rokok dalam negeri yang kian lesu. Purbaya pun melihat situasi ini menjadi salah satu dampak dari tingginya cukai rokok. &gt;&gt; https://t.co/jnpLVy2N5i https://t.co/56eLgMIgc7,Sat Sep 20 12:30:01 +0000 2025
