text,date,CleanSVM,CleanIndoBERTweet,Label
Pernyataan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang menyoroti lambannya pembangunan kilang baru oleh Pertamina memang sempat mengguncang media sosial dan memicu perdebatan sengit. Namun Menkeu Purbaya kini buka suara dan memberikan klarifikasi tegas atas video yang https://t.co/BI6nz0YyjT,Thu Oct 02 05:20:00 +0000 2025,nyata menteri uang menkeu purbaya yudhi sadewa sorot lamban bangun kilang baru pertamina memang sempat guncang media sosial picu debat sengit menkeu purbaya kini buka suara beri klarifikasi tegas atas video,pernyataan menteri keuangan (menkeu) purbaya yudhi sadewa yang menyoroti lambannya pembangunan kilang baru oleh pertamina memang sempat mengguncang media sosial dan memicu perdebatan sengit. namun menkeu purbaya kini buka suara dan memberikan klarifikasi tegas atas video yang,1.0
Menteri Keuangan Purbaya Yudhi Sadewa sambangi UMKM di Kantin Tenda Biru DJP! Tak sekadar makan siang beliau juga menyampaikan pesan penting: mari hidupkan sektor UMKM kita! Dengan belanja produk lokal dan dukung usaha kecil #KawanPajak bantu roda ekonomi terus berputar https://t.co/kMzLo3MOkx,Thu Oct 02 04:35:57 +0000 2025,menteri uang purbaya yudhi sadewa sambang umkm kantin tenda biru djp tak sekadar makan siang beliau sampai pesan penting hidup sektor umkm belanja produk lokal dukung usaha kecil bantu roda ekonomi terus putar,menteri keuangan purbaya yudhi sadewa sambangi umkm di kantin tenda biru djp! tak sekadar makan siang beliau juga menyampaikan pesan penting: mari hidupkan sektor umkm kita! dengan belanja produk lokal dan dukung usaha kecil #kawanpajak bantu roda ekonomi terus berputar,1.0
@DragonDeez132 @Mr_Syadiq @somexthread Pak Purbaya Yudhi Sadewa adalah non-partai. Beliau seorang ekonom profesional tanpa afiliasi partai politik diangkat sebagai Menteri Keuangan oleh Presiden Prabowo pada September 2025.,Thu Oct 02 03:47:07 +0000 2025,pak purbaya yudhi sadewa nonpartai beliau orang ekonom profesional afiliasi partai politik angkat menteri uang presiden prabowo september,pak purbaya yudhi sadewa adalah non-partai. beliau seorang ekonom profesional tanpa afiliasi partai politik diangkat sebagai menteri keuangan oleh presiden prabowo pada september 2025.,1.0
#KawanPajak @menkeuri Purbaya Yudhi Sadewa sambangi UMKM di Kantin Tenda Biru DJP!️ Tak sekadar makan siang biasa beliau juga menyampaikan pesan penting: mari hidupkan sektor UMKM kita! 🇮🇩 Dengan belanja produk lokal dan dukung usaha kecil #KawanPajak bantu roda ekonomi https://t.co/sYpmE9vUPW,Thu Oct 02 03:25:51 +0000 2025,purbaya yudhi sadewa sambang umkm kantin tenda biru djp tak sekadar makan siang biasa beliau sampai pesan penting hidup sektor umkm  belanja produk lokal dukung usaha kecil bantu roda ekonomi,#kawanpajak purbaya yudhi sadewa sambangi umkm di kantin tenda biru djp!️ tak sekadar makan siang biasa beliau juga menyampaikan pesan penting: mari hidupkan sektor umkm kita! 🇮🇩 dengan belanja produk lokal dan dukung usaha kecil #kawanpajak bantu roda ekonomi,1.0
#KawanPajak @menkeuri Purbaya Yudhi Sadewa sambangi UMKM di Kantin Tenda Biru DJP Tak sekadar makan siang biasa beliau juga menyampaikan pesan penting:mari hidupkan sektor UMKM kita Dengan belanja produk lokal dan dukung usaha kecil #KawanPajak bantu roda ekonomi terus berputar https://t.co/8SP61I77tU,Thu Oct 02 01:55:11 +0000 2025,purbaya yudhi sadewa sambang umkm kantin tenda biru djp tak sekadar makan siang biasa beliau sampai pesan pentingmari hidup sektor umkm belanja produk lokal dukung usaha kecil bantu roda ekonomi terus putar,#kawanpajak purbaya yudhi sadewa sambangi umkm di kantin tenda biru djp tak sekadar makan siang biasa beliau juga menyampaikan pesan penting:mari hidupkan sektor umkm kita dengan belanja produk lokal dan dukung usaha kecil #kawanpajak bantu roda ekonomi terus berputar,1.0
Menkeu Purbaya Yudhi Sadewa tanggapi pernyataan Menteri ESDM Bahlil yang sebut dirinya salah data soal harga asli LPG 3 kg. Purbaya menyebut akan mempelajari ulang data yang dimiliki Kemenkeu. #LPG3Kg #Kemenkeu #ESDM,Fri Oct 03 15:16:40 +0000 2025,menkeu purbaya yudhi sadewa tanggap nyata menteri esdm bahlil sebut diri salah data soal harga asli lpg kg purbaya sebut ajar ulang data milik kemenkeu,menkeu purbaya yudhi sadewa tanggapi pernyataan menteri esdm bahlil yang sebut dirinya salah data soal harga asli lpg 3 kg. purbaya menyebut akan mempelajari ulang data yang dimiliki kemenkeu. #lpg3kg #kemenkeu #esdm,2.0
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengultimatum para pelaku impor ilegal yang selama ini merugikan negara. Dia menegaskan bahwa importir ilegal kini tidak bisa lagi menghindar dari jeratan hukum. Orang yang kayak gini-gini yang nggak boleh lepas ya. Kalau barang https://t.co/kgXGVNZ8kU,Fri Oct 03 12:54:43 +0000 2025,menteri uang menkeu purbaya yudhi sadewa ultimatum laku impor ilegal lama rugi negara tegas importir ilegal kini hindar jerat hukum orang ginigini lepas kalau barang,menteri keuangan (menkeu) purbaya yudhi sadewa mengultimatum para pelaku impor ilegal yang selama ini merugikan negara. dia menegaskan bahwa importir ilegal kini tidak bisa lagi menghindar dari jeratan hukum. orang yang seperti gini-gini yang nggak boleh lepas ya. kalau barang,2.0
Menteri Keuangan Purbaya Yudhi Sadewa merespons pernyataan Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia yang menyebut dirinya salah data terkait harga asli LPG 3 kilogram (kg). Purbaya mengaku akan mempelajari kembali data harga asli LPG 3 kg yang dimiliki oleh https://t.co/cCFzYzrjnd,Fri Oct 03 12:48:45 +0000 2025,menteri uang purbaya yudhi sadewa respons nyata menteri energi sumber daya mineral esdm bahlil lahadalia sebut diri salah data kait harga asli lpg kilogram kg purbaya aku ajar data harga asli lpg kg milik,menteri keuangan purbaya yudhi sadewa merespons pernyataan menteri energi dan sumber daya mineral (esdm) bahlil lahadalia yang menyebut dirinya salah data terkait harga asli lpg 3 kilogram (kg). purbaya mengaku akan mempelajari kembali data harga asli lpg 3 kg yang dimiliki oleh,2.0
Menteri Keuangan Purbaya Yudhi Sadewa merespons pernyataan Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia yang menyebut dirinya salah data terkait harga asli LPG 3 kilogram (kg). Baca di sini: https://t.co/kiASux24c4 ~TA #Purbaya #Bahlil https://t.co/V56Hj8xyLX,Fri Oct 03 10:28:51 +0000 2025,menteri uang purbaya yudhi sadewa respons nyata menteri energi sumber daya mineral esdm bahlil lahadalia sebut diri salah data kait harga asli lpg kilogram kg baca sini ta,menteri keuangan purbaya yudhi sadewa merespons pernyataan menteri energi dan sumber daya mineral (esdm) bahlil lahadalia yang menyebut dirinya salah data terkait harga asli lpg 3 kilogram (kg). baca di sini: ~ta #purbaya #bahlil,2.0
Menteri ESDM Bahlil Lahadalia menanggapi pernyataan Menkeu Purbaya Yudhi Sadewa terkait harga asli LPG 3 kg yang disebut Rp42.750 per tabung. Menurut Bahlil data yang disampaikan Purbaya kemungkinan salah baca. Ya mungkin Menkeunya salah baca data. Bisa jadi belum dapat https://t.co/DxxvDWYigd,Fri Oct 03 08:38:48 +0000 2025,menteri esdm bahlil lahadalia tanggap nyata menkeu purbaya yudhi sadewa kait harga asli lpg kg sebut rp per tabung bahlil data sampai purbaya mungkin salah baca mungkin menkeunya salah baca data jadi,menteri esdm bahlil lahadalia menanggapi pernyataan menkeu purbaya yudhi sadewa terkait harga asli lpg 3 kg yang disebut rp42.750 per tabung. menurut bahlil data yang disampaikan purbaya kemungkinan salah baca. ya mungkin menkeunya salah baca data. bisa jadi belum dapat,2.0
Menkeu Purbaya Yudhi Sadewa pastikan tidak akan tindaklanjuti langkah penindakan pengusaha rokok ilegal yang tengah dilakukan Dirjen Kepabeanan dan Cukai seluruh Indonesia. Solusi lainnya otoritas fiskal akan buat ruang bagi pengusaha rokok gelap itu untuk buat produknya dapat,Fri Oct 03 08:31:12 +0000 2025,menkeu purbaya yudhi sadewa pasti tindaklanjuti langkah tindak usaha rokok ilegal tengah laku dirjen pabean cukai seluruh indonesia solusi lain otoritas fiskal buat ruang usaha rokok gelap buat produk,menkeu purbaya yudhi sadewa pastikan tidak akan tindaklanjuti langkah penindakan pengusaha rokok ilegal yang tengah dilakukan dirjen kepabeanan dan cukai seluruh indonesia. solusi lainnya otoritas fiskal akan buat ruang bagi pengusaha rokok gelap itu untuk buat produknya dapat,1.0
#KawanPajak @menkeuri Purbaya Yudhi Sadewa sambangi UMKM Kantin Tenda Biru DJP! Tak sekadar makan siang biasa beliau juga memberikan pesan penting: mari hidupkan UMKM kita!🇮🇩 Dengan belanja produk lokal dan dukung usaha kecil #KawanPajak bantu roda ekonomi terus berputar. https://t.co/XkvRtLFAWr,Fri Oct 03 07:47:32 +0000 2025,purbaya yudhi sadewa sambang umkm kantin tenda biru djp tak sekadar makan siang biasa beliau beri pesan penting hidup umkm kita belanja produk lokal dukung usaha kecil bantu roda ekonomi terus putar,#kawanpajak purbaya yudhi sadewa sambangi umkm kantin tenda biru djp! tak sekadar makan siang biasa beliau juga memberikan pesan penting: mari hidupkan umkm kita!🇮🇩 dengan belanja produk lokal dan dukung usaha kecil #kawanpajak bantu roda ekonomi terus berputar.,1.0
Di tengah dinamika tantangan pembangunan daerah Bupati Lumajang menyampaikan langsung aspirasi keuangan daerah kepada Menteri Keuangan RI Purbaya Yudhi Sadewa dalam pertemuan strategis yang digelar di Surabaya Kamis (2/10/2025). selengkapnya: https://t.co/VEwfsv6Jud https://t.co/9k0Mxj5ntw,Fri Oct 03 07:38:01 +0000 2025,tengah dinamika tantang bangun daerah bupati lumajang sampai langsung aspirasi uang daerah menteri uang ri purbaya yudhi sadewa temu strategis gelar surabaya kamis lengkap,di tengah dinamika tantangan pembangunan daerah bupati lumajang menyampaikan langsung aspirasi keuangan daerah kepada menteri keuangan ri purbaya yudhi sadewa dalam pertemuan strategis yang digelar di surabaya kamis (2/10/2025). selengkapnya:,1.0
@Joey_ASG @kegblgnunfaedh Bisa jadi terlihat seperti pencitraan karena melibatkan pejabat publik yang berbagi momen sederhana tapi dari sumbernya ini unggahan asli dari akun TikTok Menkeu Purbaya Yudhi Sadewa setelah rapat makan bareng tim di warung biasa. Interpretasi tergantung sudut pandang,Fri Oct 03 04:48:41 +0000 2025,jadi lihat citra libat jabat publik bagi momen sederhana sumber unggah asli akun tiktok menkeu purbaya yudhi sadewa rapat makan bareng tim warung biasa interpretasi gantung sudut pandang,bisa jadi terlihat seperti pencitraan karena melibatkan pejabat publik yang berbagi momen sederhana tetapi dari sumbernya ini unggahan asli dari akun tiktok menkeu purbaya yudhi sadewa setelah rapat makan bareng tim di warung biasa. interpretasi tergantung sudut pandang,2.0
@rizzs_01 @PNS_Garis_Lucu @PNS_Ababil Postingan itu merujuk pada Menteri Keuangan Purbaya Yudhi Sadewa yang sedang membuka dapur atau mengungkap hal-hal tabu di kalangan PNS biasa (kecuali golongan tinggi). Dia mengkritik budaya birokrasi seperti Asal Bapak Senang . Pak Sopir adalah julukan meme-nya dan,Fri Oct 03 03:48:09 +0000 2025,postingan rujuk menteri uang purbaya yudhi sadewa sedang buka dapur ungkap halhal tabu kalang pns biasa golong tinggi kritik budaya birokrasi asal bapak senang pak sopir juluk memenya,postingan itu merujuk pada menteri keuangan purbaya yudhi sadewa yang sedang membuka dapur atau mengungkap hal-hal tabu di kalangan pns biasa (kecuali golongan tinggi). dia mengkritik budaya birokrasi seperti asal bapak senang . pak sopir adalah julukan meme-nya dan,1.0
#KawanPajak @menkeuri Purbaya Yudhi Sadewa sambangi UMKM di Kantin Tenda Biru DJP!️ Tak sekadar makan siang biasa beliau juga menyampaikan pesan penting:mari hidupkan sektor UMKM kita!🇮🇩 Belanja produk lokal dan dukung usaha kecil #KawanPajak bantu roda ekonomi terus berputar https://t.co/CORmoadaTe,Fri Oct 03 01:33:18 +0000 2025,purbaya yudhi sadewa sambang umkm kantin tenda biru djp tak sekadar makan siang biasa beliau sampai pesan pentingmari hidup sektor umkm kita belanja produk lokal dukung usaha kecil bantu roda ekonomi terus putar,#kawanpajak purbaya yudhi sadewa sambangi umkm di kantin tenda biru djp!️ tak sekadar makan siang biasa beliau juga menyampaikan pesan penting:mari hidupkan sektor umkm kita!🇮🇩 belanja produk lokal dan dukung usaha kecil #kawanpajak bantu roda ekonomi terus berputar,1.0
Apa iya Menkeu salah baca data? Gas 3 kg mulai diungkit kembali oleh Menkeu Purbaya Menteri ESDM Bahlil Lahadalia menanggapi pernyataan Menkeu Purbaya Yudhi Sadewa terkait harga asli LPG 3 kg yang disebut Rp42.750 per tabung. Menurut Bahlil data yang disampaikan Purbaya https://t.co/uuxgPFkqzm,Sat Oct 04 21:20:00 +0000 2025,apa iya menkeu salah baca data gas kg mulai ungkit menkeu purbaya menteri esdm bahlil lahadalia tanggap nyata menkeu purbaya yudhi sadewa kait harga asli lpg kg sebut rp per tabung bahlil data sampai purbaya,apa iya menkeu salah baca data? gas 3 kg mulai diungkit kembali oleh menkeu purbaya menteri esdm bahlil lahadalia menanggapi pernyataan menkeu purbaya yudhi sadewa terkait harga asli lpg 3 kg yang disebut rp42.750 per tabung. menurut bahlil data yang disampaikan purbaya,2.0
@gungzaidan @somexthread Kebijakan penurunan suku bunga deposito dari 5% menjadi 2 5% per tahun oleh Menkeu Purbaya Yudhi Sadewa yang membuat Hotman Paris rugi setengah pendapatannya dari deposito (misalnya Rp53 miliar dan lebih). Meski begitu ia tetap dukung penuh pemerintah.,Sat Oct 04 18:43:09 +0000 2025,bijak turun suku bunga deposito jadi per tahun menkeu purbaya yudhi sadewa buat hotman paris rugi tengah dapat deposito misal rp miliar lebih meski tetap dukung penuh perintah,kebijakan penurunan suku bunga deposito dari 5% menjadi 2 5% per tahun oleh menkeu purbaya yudhi sadewa yang membuat hotman paris rugi setengah pendapatannya dari deposito (misalnya rp53 miliar dan lebih). meski begitu ia tetap dukung penuh pemerintah.,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menanggapi pernyataan Menteri ESDM Bahlil Lahadalia yang menyebut dirinya keliru dalam membaca data terkait harga dasar LPG 3 kilogram. Baca selengkapnya di: https://t.co/JH4j4YVRbd https://t.co/h47l4nUf9B,Sat Oct 04 08:30:05 +0000 2025,menteri uang purbaya yudhi sadewa tanggap nyata menteri esdm bahlil lahadalia sebut diri keliru baca data kait harga dasar lpg kilogram baca lengkap,menteri keuangan purbaya yudhi sadewa menanggapi pernyataan menteri esdm bahlil lahadalia yang menyebut dirinya keliru dalam membaca data terkait harga dasar lpg 3 kilogram. baca selengkapnya di:,2.0
Gaya Purbaya Yang atasan langsung saja ada tiga: menkeu OJK dan menteri BUMN/Danantara. Salah satunya sudah mulai melakukan inspeksi mendadak: Menkeu Purbaya Yudhi Sadewa. Tiga hari lalu. Ke Bank BNI. https://t.co/chQKASRjvF,Sun Oct 05 00:12:01 +0000 2025,gaya purbaya atas langsung tiga menkeu ojk menteri bumndanantara salah satu mulai laku inspeksi dadak menkeu purbaya yudhi sadewa tiga hari lalu bank bni,gaya purbaya yang atasan langsung saja ada tiga: menkeu ojk dan menteri bumn/danantara. salah satunya sudah mulai melakukan inspeksi mendadak: menkeu purbaya yudhi sadewa. tiga hari lalu. ke bank bni.,2.0
https://t.co/Xmjlp8nx9T IPOL.ID- Menko Polhukam periode 2019-2024 Mahfud MD memberikan dukungan kepada Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa atas gebrakan dan kebijakan yang berfokus pada penegakan hukum terhadap para pelanggar. #mahfudmd #menkeupurbaya #menkeu #ipol https://t.co/3XaP7aJHhY,Mon Oct 06 12:46:10 +0000 2025,ipolid menko polhukam periode mahfud md beri dukung menteri uang menkeu purbaya yudhi sadewa atas gebrak bijak fokus tega hukum langgar,ipol.id- menko polhukam periode 2019-2024 mahfud md memberikan dukungan kepada menteri keuangan (menkeu) purbaya yudhi sadewa atas gebrakan dan kebijakan yang berfokus pada penegakan hukum terhadap para pelanggar. #mahfudmd #menkeupurbaya #menkeu #ipol,1.0
Purbaya Yudhi Sadewa: Langkah strategis pemerintah menjaga stabilitas sektor energi nasional. Baca lebih lanjut melalui link ini : https://t.co/ZVjdG5Emd5 https://t.co/xdRDA7nANk,Mon Oct 06 12:37:05 +0000 2025,purbaya yudhi sadewa langkah strategis perintah jaga stabilitas sektor energi nasional baca lebih lanjut lalu link,purbaya yudhi sadewa: langkah strategis pemerintah menjaga stabilitas sektor energi nasional. baca lebih lanjut melalui link ini :,1.0
@bossjavanicus @adrbjm_4002 @BosPurwa Purbaya Yudhi Sadewa dilantik sebagai Menkeu pada 8 September 2025 menggantikan Sri Mulyani. Dalam sebulan ia telah mencairkan Rp200 T ke bank BUMN terbitkan aturan penempatan dana negara dorong pertumbuhan ekonomi 6-7% dan percepat belanja pemerintah. Tantangan utama:,Mon Oct 06 04:49:46 +0000 2025,purbaya yudhi sadewa lantik menkeu september ganti sri mulyani bulan cair rp t bank bumn terbit atur tempat dana negara dorong tumbuh ekonomi cepat belanja perintah tantang utama,purbaya yudhi sadewa dilantik sebagai menkeu pada 8 september 2025 menggantikan sri mulyani. dalam sebulan ia telah mencairkan rp200 t ke bank bumn terbitkan aturan penempatan dana negara dorong pertumbuhan ekonomi 6-7% dan percepat belanja pemerintah. tantangan utama:,1.0
#KawanPajak @menkeuri Purbaya Yudhi Sadewa sambangi UMKM di Kantin Tenda Biru DJP!️ Tak sekadar makan siang biasa beliau juga menyampaikan pesan penting: mari hidupkan sektor UMKM kita! 🇮🇩 Dengan belanja produk lokal dan dukung usaha kecil #KawanPajak bantu roda ekonomi https://t.co/OiA6v0deOp,Mon Oct 06 04:20:01 +0000 2025,purbaya yudhi sadewa sambang umkm kantin tenda biru djp tak sekadar makan siang biasa beliau sampai pesan penting hidup sektor umkm  belanja produk lokal dukung usaha kecil bantu roda ekonomi,#kawanpajak purbaya yudhi sadewa sambangi umkm di kantin tenda biru djp!️ tak sekadar makan siang biasa beliau juga menyampaikan pesan penting: mari hidupkan sektor umkm kita! 🇮🇩 dengan belanja produk lokal dan dukung usaha kecil #kawanpajak bantu roda ekonomi,1.0
Menkeu Purbaya Yudhi Sadewa hadir untuk menegaskan peran besar APBN dalam menopang program ini. #3JutaRumah Komitmen Hunian Layak https://t.co/rWQNfbKrHX,Mon Oct 06 03:05:05 +0000 2025,menkeu purbaya yudhi sadewa hadir tegas peran besar apbn topang program komitmen huni layak,menkeu purbaya yudhi sadewa hadir untuk menegaskan peran besar apbn dalam menopang program ini. #3jutarumah komitmen hunian layak,1.0
